title,artist,year,genre
I've Got Your Number,Elida Morris & Walter Van Brunt,1911.0,pop
"Woodman, Woodman, Spare That Tree",Bob Roberts,1911.0,pop
I Want a Girl Just Like the Girl That Married Dear Old Dad,Peerless Quartet,1911.0,pop
All Alone,Ada Jones & Billy Murray,1911.0,pop
It's Always June When You're in Love,Reed Miller,1911.0,pop
Let Me Call You Sweetheart,Arthur Clough,1911.0,pop
Lua Branca,Grupo Chiquinha Gonzaga,1911.0,pop
For You Alone,Enrico Caruso,1911.0,pop
Baiana dos Pasteis,Eduardo & Risoleta,1911.0,pop
Jimmy Valentine,Peerless Quartet,1911.0,pop
I Love It!,Arthur Collins,1911.0,pop
My Beautiful Lady,Lucy Isabelle Marsh,1911.0,pop
Ciribiribin Waltz,Prince's Orchestra,1911.0,pop
That Was Before I Met You,Walter Van Brunt,1911.0,pop
That Haunting Melody,Al Jolson,1912.0,pop
Moonlight Bay,American Quartet,1912.0,pop
Ragging the Baby to Sleep,Al Jolson,1912.0,pop
Love is Mine,Enrico Caruso,1912.0,pop
"Come Down, Ma Ev'ning Star",Lillian Russell,1912.0,pop
O Forrobodo,Grupo Chiquinha Gonzaga,1912.0,pop
I'm Twenty-One Today,(unknown),1912.0,pop
I Love You Truly,Elsie Baker,1912.0,pop
Till the Sands of the Desert Grow Cold,Alan Turner,1912.0,pop
Be My Little Baby Bumble Bee,Ada Jones & Billy Murray,1912.0,pop
Waiting for the Robert E Lee,Heidelberg Quintet,1912.0,pop
When You Were Sweet Sixteen,Henry Burr & Albert Campbell,1912.0,pop
Everybody Two-Step,American Quartet,1912.0,pop
Ragtime Cowboy Joe,Bob Roberts,1912.0,pop
I Love The Name of Mary,Chauncy Olcott,1912.0,pop
Canta Pe' Me (Neapolitan Song),Enrico Caruso,1912.0,pop
The Maids of Cadiz (Les Filles De Cadiz),Lucy Isabelle Marsh,1912.0,pop
Who Were You With Last Night?,Mark Sheridan,1912.0,pop
Amor Ingrato,Neco,1912.0,pop
Dreams of Long Ago,Enrico Caruso,1912.0,pop
Everybody's Doing it Now,Arthur Collins & Byron G Harlan,1912.0,pop
When Uncle Joe Plays a Rag on His Old Banjo,Arthur Collins,1912.0,pop
Gems from Naughty Marietta,Victor Light Opera Co,1912.0,pop
Ao Luar,Joao Barros,1912.0,pop
Look What Percy's Picked Up in The Park,Vesta Victoria,1912.0,pop
O Meu Ideal,Joao Barros,1912.0,pop
A Stein Song,Reed Miller,1912.0,pop
Oh! You Circus Day,Arthur Collins & Byron G Harlan,1912.0,pop
Alexander's ragtime band,Prince's Orchestra,1912.0,pop
Any Place the Old Flag Flies,Billy Murray,1912.0,pop
The Lost Chord,Enrico Caruso,1912.0,pop
Take Me Back to the Garden of Love,Columbia Stellar Quartet,1912.0,pop
Kentucky Days,Peerless Quartet,1912.0,pop
Moonlight Bay,Dolly Connolly,1912.0,pop
The Harbor of Love,Frank Coombs & William H Thompson,1912.0,pop
Please Don't Take My Lovin' Man Away,Elsie Baker,1912.0,pop
The Gaby Glide,Billy Murray,1912.0,pop
"I'm Afraid, Pretty Maid, I'm Afraid",Ada Jones & Walter Van Brunt,1912.0,pop
Waiting for the Robert E Lee,Arthur Collins & Byron G Harlan,1912.0,pop
When I was Twenty-one & You Were Sweet Sixteen,Harry MacDonough,1912.0,pop
When Irish Eyes Are Smiling,Chauncy Olcott,1913.0,pop
Peg o' My Heart,Charles Harrison,1913.0,pop
The Spaniard Who Blighted My Life,Al Jolson,1913.0,pop
When I Lost You,Henry Burr,1913.0,pop
Caboca di Caxanga,Patricio Teixeira,1913.0,pop
Row! Row! Row!,Ada Jones,1913.0,pop
The Trail of the Lonesome Pine,Henry Burr & Albert Campbell,1913.0,pop
Last Night Was the End of the World,Henry Burr,1913.0,pop
Too-Ra-Loo-Ra-Loo-Ra,Chauncy Olcott,1913.0,pop
Sympathy,Walter Van Brunt & Helen Clark,1913.0,pop
When the Midnight Choo-Choo Leaves for Alabam',Arthur Collins & Byron G Harlan,1913.0,pop
You Made Me Love You (I Didn't Want to Do It),Al Jolson,1913.0,pop
Ghost of the Violin,Walter Van Brunt & Maurice Burkhardt,1913.0,pop
Ave Maria,Enrico Caruso,1913.0,pop
Lingua de Preto,Banda da Casa Edison,1913.0,pop
It's Nicer to Be in Bed,Harry Lauder,1913.0,pop
The Curse of an Aching Heart,Will Oakland,1913.0,pop
When I Lost You,Manuel Romain,1913.0,pop
That Old Girl of Mine,American Quartet,1913.0,pop
"In the Evening by the Moonlight, Dear Louise",Haydn Quartet,1913.0,pop
Melinda's Wedding Day,Arthur Collins & Byron G Harlan,1913.0,pop
There's a Girl in the Heart of Maryland,Harry MacDonough,1913.0,pop
Sweethearts,Christie MacDonald,1913.0,pop
Sailing Down the Chesapeake Bay,Henry Burr & Albert Campbell,1913.0,pop
"Woodman, Woodman, Spare That Tree",Bert Williams,1913.0,pop
The Ghost of the Violin,Peerless Quartet,1913.0,pop
Bagdad,Billy Murray,1913.0,pop
Daddy Has a Sweetheart & Mother is Her Name,Elsie Baker,1913.0,pop
Peg o' My Heart,Henry Burr,1913.0,pop
O Rouxinol,Mario Pinheiro,1913.0,pop
Hello! Hello! Who's Your Lady Friend?,Harry Fragson,1913.0,pop
Pudesse Essa Paixao,Grupo Chiquinha Gonzaga,1913.0,pop
Parisienne,American Quartet,1913.0,pop
The Angelus,Christie MacDonald & Reinald Werrenrath,1913.0,pop
Where the River Shannon Flows,John McCormack,1913.0,pop
The Road to Mandalay,Frank Croxton,1913.0,pop
The International Rag,Arthur Collins & Byron G Harlan,1913.0,pop
On the Mississippi,American Quartet,1913.0,pop
Recorda-te de Mim,Orestes de Matos,1913.0,pop
Avec Bidasse,Bach,1913.0,pop
By the Beautiful Sea,Heidelberg Quintet,1914.0,pop
"It's a Long, Long Way to Tipperary",American Quartet,1914.0,pop
Are We Downhearted? No!,Harrison Latimer,1914.0,pop
Atraente,Grupo Chiquinha Gonzaga,1914.0,pop
Ballin' the Jack,Prince's Orchestra,1914.0,pop
The Aba Daba Honeymoon,Arthur Collins & Byron G Harlan,1914.0,pop
I'm On My Way to Mandalay,Henry Burr & Albert Campbell & Will Oakland,1914.0,pop
I Love the Ladies,Arthur Collins & Byron G Harlan,1914.0,pop
By the Beautiful Sea,Ada Jones & Billy Watkins,1914.0,pop
Cohen on the Telephone,Joe Hayman,1914.0,pop
Cohen on the Telephone,Henry Burr,1914.0,pop
Rebecca of Sunny-brook Farm,American Quartet,1914.0,pop
The Dark Town Poker Club,Bert Williams,1914.0,pop
Amor Mio (My Love),Enrico Caruso,1914.0,pop
Gilbert The Filbert,Basil Hallam,1914.0,pop
Quand Madelon,Bach,1914.0,pop
Pierrot,Mario Pinheiro,1914.0,pop
He's a Devil in His Own Home Town,Billy Murray,1914.0,pop
Do You Take This Woman for Your Lawful Wife?,American Quartet,1914.0,pop
In the Valley of the Moon,Henry Burr & Helen Clark,1914.0,pop
Don't Blame it All on Broadway,Peerless Quartet,1914.0,pop
You've Got Your Mother's Big Blue Eyes,Marguerite Dunlap,1914.0,pop
"When You're a Long, Long Way from Home",Henry Burr,1914.0,pop
If I Had Someone at Home Like You,Elida Morris,1914.0,pop
He'd Have to Get Under - Get Out & Get Under (To Fix Up His Automobile),Billy Murray,1914.0,pop
The Good Ship Mary Ann,Nora Bayes,1914.0,pop
I Miss You Most of All,Manuel Romain,1914.0,pop
Plangente,Grupo Chiquinha Gonzaga,1914.0,pop
When We've Wound Up The Watch On The Rhine,Violet Loraine,1914.0,pop
Mulata Vaidosa,Mario Pinheiro,1914.0,pop
I Was a Good Little Girl 'till I Met You,Clarice Mayne,1914.0,pop
The 20th Century Rag,Billy Murray,1914.0,pop
When the Angelus is Ringing,Peerless Quartet,1914.0,pop
In the Heart of the City That Has No Heart,Henry Burr,1914.0,pop
When You're All Dressed Up & No Place to Go,Billy Murray,1914.0,pop
Celebratin' Day in Tennessee,Arthur Collins & Byron G Harlan,1914.0,pop
If I Had My Way,Peerless Quartet,1914.0,pop
You Planted a Rose in the Garden of Love,Henry Burr,1914.0,pop
This is the Life,Peerless Quartet,1914.0,pop
When You Wore a Tulip & I Wore a Big Red Rose,American Quartet,1914.0,pop
"Hello, Frisco!",Olive Kline & Reinald Werrenrath,1915.0,pop
They Didn't Believe Me,Harry MacDonough & Olive Kline,1915.0,pop
Carry Me Back to Old Virginney,Alma Gluck,1915.0,pop
"It's a Long, Long Way to Tipperary",John McCormack,1915.0,pop
Home Sweet Home,Alice Nielsen,1915.0,pop
"There's a Long, Long Trail",James F Harrison & James Reed,1915.0,pop
Close To My Heart,Henry Burr & Albert Campbell,1915.0,pop
"Apanhei-te, Cavaquinho",Grupo O Passos no Choro,1915.0,pop
Kitty The Telephone Girl,Jack Norworth,1915.0,pop
I Didn't Raise My Boy to Be a Soldier,Morton Harvey,1915.0,pop
My Little Dream Girl,James F Harrison & James Reed,1915.0,pop
"A Little Bit of Heaven (Shure, They Call it Ireland)",George MacFarlane,1915.0,pop
I Didn't Raise My Boy to Be a Soldier,Peerless Quartet,1915.0,pop
"Chinatown, My Chinatown",American Quartet,1915.0,pop
You Better Keep the Home Fires Burning (Cause Your Mama's Getting Cold),James F Harrison,1915.0,pop
My Bird of Paradise,Peerless Quartet,1915.0,pop
La Mia Canzone (My Song to Thee),Enrico Caruso,1915.0,pop
I'm Neutral,Bert Williams,1915.0,pop
Serenade: Spanish Dance No 2,Pablo Casals,1915.0,pop
Aida - O Terra Addio,John McCormack & Lucy Isabelle Marsh,1915.0,pop
A Little of What You Fancy,Marie Lloyd,1915.0,pop
"Ai, Filomena",Bahiano,1915.0,pop
Auf Wiedersehen,Harry MacDonough & Olive Kline,1915.0,pop
Don't Take My Darling Boy Away,Peerless Quartet,1915.0,pop
There's a Little Lane Without a Turning,Henry Burr,1915.0,pop
You'll Always be the Same Sweet Girl,James F Harrison & James Reed,1915.0,pop
Back to the Carolina You Love,Al Jolson,1915.0,pop
My Little Girl,Henry Burr & Albert Campbell,1915.0,pop
"A Little Bit of Heaven (Shure, They Call it Ireland)",Charles Harrison,1915.0,pop
Tip Top Tipperary Mary,Peerless Quartet,1915.0,pop
Oh Come All ye Faithful,John McCormack,1915.0,pop
On the 5:15,American Quartet,1915.0,pop
Alabama Jubilee,Arthur Collins & Byron G Harlan,1915.0,pop
"It's a Long, Long Way to Tipperary",Prince's Orchestra,1915.0,pop
Jane,Peerless Quartet,1915.0,pop
The Seaside Sultan,Vesta Tilley,1915.0,pop
Following in Father's Footsteps,Vesta Tilley,1915.0,pop
Jolly Good Luck to The Girl Who Loves a Soldier,Vesta Tilley,1915.0,pop
Luar do Sertao,Eduardo das Neves,1915.0,pop
Here We Are Again,Debroy Somers Band,1915.0,pop
Somewhere a Voice is Calling,John McCormack,1916.0,pop
Pretty Baby,Billy Murray,1916.0,pop
I Sent My Wife to the Thousand Isles,Al Jolson,1916.0,pop
I Love a Piano,Billy Murray,1916.0,pop
The Sunshine of Your Smile,John McCormack,1916.0,pop
America,Columbia Mixed Double Quartet,1916.0,pop
The Lights of My Home Town,Peerless Quartet,1916.0,pop
The Star Spangled Banner,Prince's Orchestra,1916.0,pop
Turn Back the Universe & Give Me Yesterday,Orpheus Quartet,1916.0,pop
Everybody's Crazy On The Foxtrot,Walter Jeffries,1916.0,pop
Flor do Mal,Vicente Celestino,1916.0,pop
Birds in the Night (A Lullaby),Sophie Braslau,1916.0,pop
You're a Dangerous Girl,Al Jolson,1916.0,pop
O Sole Mio (My Sunshine),Enrico Caruso,1916.0,pop
Santa Lucia (Neapolitan Folk Song),Enrico Caruso,1916.0,pop
There's a Quaker Down in Quaker Town,Henry Burr & Albert Campbell,1916.0,pop
The Girl on the Magazine,Harry MacDonough,1916.0,pop
If I Knock the 'L' Out of Kelly (It Would Still be Kelly to Me),Marguerite Farrell,1916.0,pop
"Good-Bye, Good Luck, God Bless You",Henry Burr,1916.0,pop
M-O-T-H-E-R (A Word That Means the World to Me),Henry Burr,1916.0,pop
"Hello, Hawaii, How are You?",Prince's Orchestra,1916.0,pop
Oh How She Could Yacki Hacki Wicki Wachi Woo (That's Love in Honolulu),Arthur Collins & Byron G Harlan,1916.0,pop
"Ireland Must be Heaven, for My Mother Came from There",Charles Harrison,1916.0,pop
Old Kentucky Home,Alma Gluck,1916.0,pop
Down Where the Swanne River Flows,Al Jolson,1916.0,pop
Aida - Celeste Aida,Hipolito Lazaro,1916.0,pop
Spanish Dance,Mischa Elman,1916.0,pop
Broken Doll,Al Jolson,1916.0,pop
Caraboo,Os Geraldos,1916.0,pop
He's Got a Bungalow,Arthur Fields,1916.0,pop
"Wake Up, America!",James F Harrison,1916.0,pop
Is There Still Room for Me 'Neath the Old Apple Tree?,Henry Burr & Albert Campbell,1916.0,pop
The Old Refrain,John McCormack,1916.0,pop
"All I Want is a Cottage, Some Roses, & You",Geoffrey O'Hara,1916.0,pop
At the End of a Beautiful Day,Elizabeth Wheeler,1916.0,pop
We'll Build a Little Home in the USA,James F Harrison & James Reed,1916.0,pop
Yaaka Hula Hickey Dula,Al Jolson,1916.0,pop
You Were Just Made to Order for Me,Henry Burr & Albert Campbell,1916.0,pop
"Hello, Hawaii, How are You?",Billy Murray,1916.0,pop
Over There,Nora Bayes,1917.0,pop
Over There,American Quartet,1917.0,pop
At the Darktown Strutter's Ball,Original Dixieland Jazz Band,1917.0,pop
Poor Butterfly,Victor Military Band,1917.0,pop
"Missouri Waltz (Hush-a-Bye, Ma Baby)",Elsie Baker,1917.0,pop
For Me & My Gal,Van & Schenck,1917.0,pop
Till the Clouds Roll By,Anna Wheaton & James Harrod,1917.0,pop
My Own Iona,Horace Wright & Rene Dietrich,1917.0,pop
Send Me Away with a Smile,John McCormack,1917.0,pop
The Star Spangled Banner,John McCormack,1917.0,pop
Pelo Telefone,Bahiano,1917.0,pop
I Passed By Your Window,Walter Glynne,1917.0,pop
Joan of Arc,Henry Burr,1917.0,pop
Lookout Mountain,Henry Burr & Albert Campbell,1917.0,pop
"Good-Bye Broadway, Hello France",American Quartet,1917.0,pop
"Oh Johnny, Oh Johnny, Oh!",American Quartet,1917.0,pop
Over There,Peerless Quartet,1917.0,pop
Listen to the Lambs,Hampton Quartette,1917.0,pop
Il mio Tesoro,John McCormack,1917.0,pop
Pack Up Your Troubles in Your Old Kit Bag,Knickerbocker Quartet,1917.0,pop
Havanola Fox-Trot,Joseph Smith & his Orchestra,1917.0,pop
La Marseillaise,Frances Alda,1917.0,pop
Gems from Ziegfeld Follies of 1917,Joseph Smith & his Orchestra,1917.0,pop
Smiles,Lambert Murphy,1917.0,pop
Sofres Porque Queres,Choro do Pixinguinha,1917.0,pop
Love Will Find a Way,Josie Collins,1917.0,pop
Till the Clouds Roll By,Prince's Orchestra,1917.0,pop
M-I-S-S-I-S-S-I-P-P-I,Anna Wheaton,1917.0,pop
They're Wearing 'Em Higher in Hawaii,Arthur Collins & Byron G Harlan,1917.0,pop
In the Sweet Long Ago,James F Harrison & James Reed,1917.0,pop
Someone Else May be There While I'm Gone,Al Jolson,1917.0,pop
O'Brien is Tryin' to Learn to Talk Hawaiian,Horace Wright,1917.0,pop
"They Go Wild, Simply Wild, Over Me",Marion Harris,1917.0,pop
All the World Will be Jealous of Me,Charles Harrison,1917.0,pop
Katinka,Victor Military Band,1917.0,pop
Babes in the Wood,Harry MacDonough & Lucy Isabelle Marsh,1917.0,pop
A Baratinha,Bahiano,1917.0,pop
Take Me Back to Dear Old Blighty,Florrie Ford,1917.0,pop
Vagalume Sorrindo,Grupo de Caxanga,1917.0,pop
Smiles & Chuckles,The Six Brown Brothers,1917.0,pop
Tiger Rag,Original Dixieland Jazz Band,1918.0,pop
Rock-A-Bye Your Baby (With a Dixie Melody),Al Jolson,1918.0,pop
I'm Always Chasing Rainbows,Charles Harrison,1918.0,pop
Smiles,Joseph Smith & his Orchestra,1918.0,pop
"Hello Central, Give Me No Man's Land",Al Jolson,1918.0,pop
At the Darktown Strutter's Ball,Arthur Collins & Byron G Harlan,1918.0,pop
Just a Baby's Prayer at Twilight (For Her Daddy Over There),Henry Burr,1918.0,pop
Over There,Enrico Caruso,1918.0,pop
What Do You Want to Make?,Harry Weldon,1918.0,pop
"Ontem, Ao Luar",Vicente Celestino,1918.0,pop
Hindustan,Joseph Smith & his Orchestra,1918.0,pop
Battle Hymn of the Republic,Columbia Stellar Quartet,1918.0,pop
Hail! Hail! The Gang's All Here,Irving Kaufman,1918.0,pop
Oh! How I Hate to Get Up in the Morning,Arthur Fields,1918.0,pop
I Don't Know Where I'm Going But I'm On My Way,Peerless Quartet,1918.0,pop
I'm Sorry I Made You Cry,Henry Burr,1918.0,pop
I'm All Bound Round with the Mason-Dixon Line,Al Jolson,1918.0,pop
Regretful Blues,Nora Bayes,1918.0,pop
No Place Like Home,Bert Williams,1918.0,pop
La capricieuse,Jascha Heifetz,1918.0,pop
La Ronde Des Lutins (Dance of the Goblins),Jascha Heifetz,1918.0,pop
Quem Sao Eles,Bahiano,1918.0,pop
At the Jazz Band Ball,Original Dixieland Jazz Band,1918.0,pop
In the Land O Yamo Yamo,Van & Schenck,1918.0,pop
"Oui, Oui, Marie",Arthur Fields,1918.0,pop
After You've Gone,Henry Burr & Albert Campbell,1918.0,pop
Somewhere in France is the Lily,Henry Burr,1918.0,pop
While You're Away (Pack Up Your Cares in a Bundle of Joy),Peerless Quartet,1918.0,pop
N Everything,Al Jolson,1918.0,pop
Your Lips Are No Man's Land but Mine,Henry Burr & Albert Campbell,1918.0,pop
Cancao do Marinheiro (Cisne Branco),Bahiano,1918.0,pop
I Want a Girl,Dorothy Ward,1918.0,pop
Hino Nacional Brasileiro,Vicente Celestino,1918.0,pop
They Were All Out of Step But Jim,Billy Murray,1918.0,pop
Gems from Leave It To Jane,Victor Light Opera Co,1918.0,pop
"If He Can Fight Like He Can Love (Good Night, Germany)",Farber Sisters,1918.0,pop
The Daughter of Rosie O'Grady,Lewis James,1918.0,pop
K-K-K-Katy (Stammering Song),Billy Murray,1918.0,pop
Love's Garden of Roses,John McCormack,1918.0,pop
Everybody's Crazy 'Bout the Doggone Blues (But I'm Happy),Marion Harris,1918.0,pop
After You've Gone,Marion Harris,1919.0,pop
I'm Forever Blowing Bubbles,Ben Selvin,1919.0,pop
I'm Forever Blowing Bubbles,Henry Burr & Albert Campbell,1919.0,pop
I'll Say She Does,Al Jolson,1919.0,pop
A Pretty Girl is Like a Melody,John Steel,1919.0,pop
"O Death, Where is Thy Sting?",Bert Williams,1919.0,pop
Till We Meet Again,Lewis James & Charles Hart,1919.0,pop
Ja Te Digo,Bahiano,1919.0,pop
That Old Fashioned Mother of Mine,Ernest Pike (as Herbert Payne),1919.0,pop
Mandy,Van & Schenck,1919.0,pop
Till We Meet Again,Nicholas Orlando's Orchestra,1919.0,pop
Ain't Nobody's Business But My Own,Bert Williams,1919.0,pop
Beautiful Ohio,Waldorf-Astoria Dance Orchestra,1919.0,pop
Beautiful Ohio,Henry Burr,1919.0,pop
Oh! What a Pal was Mary,Henry Burr,1919.0,pop
Till We Meet Again,Henry Burr & Albert Campbell,1919.0,pop
Juanita,Emilio DeGogorza,1919.0,pop
On the Road to Calais,Al Jolson,1919.0,pop
Poor Little Butterfly (Is a Fly Gal Now),Belle Baker,1919.0,pop
Confessa Meu Bem,Eduardo das Neves,1919.0,pop
How Ya Gonna Keep 'Em Down on the Farm (After They've Seen Paree),Nora Bayes,1919.0,pop
Beautiful Ohio,Prince's Orchestra,1919.0,pop
A Good Man Is Hard to Find,Marion Harris,1919.0,pop
Chong,Columbia Saxophone Sextette,1919.0,pop
"A Rose, a Kiss, & You",John Steel,1919.0,pop
When You Look in the Heart of a Rose,John McCormack,1919.0,pop
Baby's Prayer Will Soon Be Answered,Henry Burr,1919.0,pop
Tell That to the Marines,Al Jolson,1919.0,pop
Everybody Wants a Key to My Cellar,Bert Williams,1919.0,pop
Just as We Used to Do,Billy Murray,1919.0,pop
Rosa,Choro do Pixinguinha,1919.0,pop
Don't Have Any More Mrs Moore,Lilly Morris,1919.0,pop
Uncle Josh Sets Up the Kitchen Stove,Cal Stewart & Ada Jones,1919.0,pop
Kentucky Dreams,Yerkes Flotilla Orchestra,1919.0,pop
Yearning,Prince's Orchestra,1919.0,pop
"Dreaming of Home, Sweet Home",Charles Harrison,1919.0,pop
That Tumble-Down Shack in Athlone,Sterling Trio,1919.0,pop
Oh How I Wish I Could Sleep Until My Daddy Comes Back Home,Henry Burr,1919.0,pop
Madelon,Victor Military Band,1919.0,pop
Yearning,Joseph Smith & his Orchestra,1919.0,pop
Swanee,Al Jolson,1920.0,pop
Whispering,Paul Whiteman,1920.0,pop
Crazy Blues,Mamie Smith,1920.0,pop
When My Baby Smiles At Me,Ted Lewis & his Orchestra,1920.0,pop
Dardanella,Ben Selvin,1920.0,pop
St Louis Blues,Marion Harris,1920.0,pop
The Love Nest,John Steel,1920.0,pop
I've Got My Captain Working For Me Now,Al Jolson,1920.0,pop
The Japanese Sandman,Paul Whiteman,1920.0,pop
Hold Me,Art Hickman,1920.0,pop
Alice Blue Gown,Edith Day,1920.0,pop
Wang Wang Blues,Paul Whiteman,1920.0,pop
The Love Nest,Art Hickman,1920.0,pop
I Know Where The Flies Go in Summertime,Waller Williams,1920.0,pop
Fala Meu Louro,Francisco Alves,1920.0,pop
I'll Be With You in Apple Blossom Time,Charles Harrison,1920.0,pop
"Tell Me, Little Gypsy",Art Hickman,1920.0,pop
The Moon Shines on the Moonshine,Bert Williams,1920.0,pop
Cuban Moon,Carl Fenton,1920.0,pop
Tell Me,Al Jolson,1920.0,pop
Rose of Washington Square,The Kentuckey Serenaders,1920.0,pop
Avalon,Art Hickman,1920.0,pop
You'd Be Surprised,Eddie Cantor,1920.0,pop
Irene,Edith Day,1920.0,pop
You Ain't Heard Nothing Yet,Al Jolson,1920.0,pop
Chloe,Al Jolson,1920.0,pop
That Old Irish Mother of Mine,Charles Harrison,1920.0,pop
Nocturne in E Flat,Jascha Heifetz,1920.0,pop
Prelude in G Minor,Sergei Rachmaninoff,1920.0,pop
Prohibition Blues,Nora Bayes,1920.0,pop
Girl of My Dreams,John Steel,1920.0,pop
My Little Bimbo Down on the Bamboo Isle,Frank Crumit,1920.0,pop
Invitation To The Waltz,The Philadelphia Orchestra,1920.0,pop
Barefoot Trail,John McCormack,1920.0,pop
Wyoming Lullaby,Mayfair Dance Orchestra,1920.0,pop
Quem Vem Atras Fecha a Porta,Bahiano & Izaltina,1920.0,pop
Look For The Silver Lining,Lewis James & Elizabeth Spencer,1920.0,pop
I'll See You in CUBA,Billy Murray,1920.0,pop
Pretty Kitty Kelly,Charles Harrison,1920.0,pop
Let the Rest of the World Go By,Elizabeth Spencer & Charles Hart,1920.0,pop
Peggy,Art Hickman,1920.0,pop
After You Get What You Want,Van & Schenck,1920.0,pop
Sweet & Low,Art Hickman,1920.0,pop
Caboca Bunita,Mario Pinheiro,1920.0,pop
Sailing,George Formby,1920.0,pop
You Can't Keep A Good Man Down,Mamie Smith,1920.0,pop
My Island of Golden Dreams,Ben Selvin,1920.0,pop
Sweet Mama (Papa's Getting Mad),Marion Harris,1920.0,pop
Lonesome Little Raindrop,Frank Crumit,1920.0,pop
I Ain't Got Nobody,Marion Harris,1921.0,pop
Make Believe,Nora Bayes,1921.0,pop
Ain't We Got Fun?,Van & Schenck,1921.0,pop
Margie,Eddie Cantor,1921.0,pop
Song of India,Paul Whiteman,1921.0,pop
Look For The Silver Lining,Marion Harris,1921.0,pop
Say it With Music,Paul Whiteman,1921.0,pop
All By Myself,Ted Lewis & his Orchestra,1921.0,pop
O-H-I-O (O-My-O!),Al Jolson,1921.0,pop
Avalon,Al Jolson,1921.0,pop
Cherie,Paul Whiteman,1921.0,pop
Wabash Blues,Isham Jones,1921.0,pop
My Mammy,Paul Whiteman,1921.0,pop
Down By the O-HI-O,Billy Murray & Billy Jones,1921.0,pop
There'll Be Some Changes Made,Ethel Waters,1921.0,pop
I'm a Jazz Vampire,Marion Harris,1921.0,pop
My Man (Mon Homme),Aileen Stanley,1921.0,pop
My Man (Mon Homme),Paul Whiteman,1921.0,pop
Bright Eyes,Paul Whiteman,1921.0,pop
My Mammy,Aileen Stanley,1921.0,pop
Esta Nega Que Me Da,Bahiano,1921.0,pop
Arise O Sun,Richard Crooks,1921.0,pop
Second Hand Rose,Ted Lewis & his Orchestra,1921.0,pop
Cross of Gold,William Jennings Bryan,1921.0,pop
Caresses,Paul Whiteman,1921.0,pop
MiMi,Paul Biese Trio & Frank Crumit,1921.0,pop
Symphony in E Flat Major (Finale),Arturo Toscanini & La Scala Orchestra,1921.0,pop
When Buddha Smiles,Paul Whiteman,1921.0,pop
Home again blues,Original Dixieland Jazz Band,1921.0,pop
April Showers,Paul Whiteman,1921.0,pop
Make Believe,Paul Whiteman,1921.0,pop
Deep In Your Eyes,Prince's Orchestra,1921.0,pop
Night May Have It's Sadness,Patrick Waddington,1921.0,pop
Paixao de Artista,Orquestra de Eduardo Souto,1921.0,pop
I'm Just Wild About Harry,Vincent Lopez,1921.0,pop
Canadian Capers,Paul Biese Trio,1921.0,pop
I'm Nobody's Baby,Marion Harris,1921.0,pop
Learn to Smile,Paul Whiteman,1921.0,pop
St Louis Blues,Original Dixieland Jazz Band,1921.0,pop
Palesteena,Original Dixieland Jazz Band,1921.0,pop
Sweet Lady,Frank Crumit,1921.0,pop
Feather Your Nest,Henry Burr & Albert Campbell,1921.0,pop
Darlin',Art Hickman,1921.0,pop
Tuck Me to Sleep (In My Old 'Tucky Home),Vernon Dalhart,1921.0,pop
Mimosa,Leopoldo Froes,1921.0,pop
Ours is a Nice 'ouse Ours Is,Alfred Lester,1921.0,pop
Gypsy Blues,Paul Whiteman,1921.0,pop
Bimini Bay,Benson Orchestra of Chicago,1921.0,pop
Canadian Capers,Paul Whiteman,1921.0,pop
Do You Ever Think of Me?,Paul Whiteman,1921.0,pop
My Man,Fanny Brice,1922.0,pop
Three O'Clock in The Morning,Paul Whiteman,1922.0,pop
April Showers,Al Jolson,1922.0,pop
Toot Toot Tootsie (Goodbye),Al Jolson,1922.0,pop
I'll Build a Stairway to Paradise,Paul Whiteman,1922.0,pop
Second Hand Rose,Fanny Brice,1922.0,pop
Hot Lips,Paul Whiteman,1922.0,pop
Stumbling,Paul Whiteman,1922.0,pop
Do it Again,Paul Whiteman,1922.0,pop
Angel Child,Al Jolson,1922.0,pop
My Buddy,Henry Burr,1922.0,pop
On The Alamo,Isham Jones,1922.0,pop
Mr Gallagher & Mr Shean,Gallagher & Shean,1922.0,pop
Sheik of Araby,Ray Miller & his Orchestra,1922.0,pop
Way Down Yonder in New Orleans,Peerless Quartet,1922.0,pop
My Word You Do Look Queer,Ernest Hastings,1922.0,pop
Luar de Paqueta,Bahiano,1922.0,pop
Give Me My Mammy,Al Jolson,1922.0,pop
The Sheik,Club Royal Orchestra,1922.0,pop
I'm Just Wild About Harry,Marion Harris,1922.0,pop
All Over Nothing at All,Nora Bayes,1922.0,pop
In the Little Red School House,Ernest Hare & Billy Jones,1922.0,pop
Mr Gallagher & Mr Shean,Ernest Hare & Billy Jones,1922.0,pop
Rose of The Rio Grande,IV 'Bud' Sheppard,1922.0,pop
Lonesome Mama Blues,Mamie Smith,1922.0,pop
I Dream Of Jeannie With The Light Brown Hair,Lambert Murphy,1922.0,pop
Some Sunny Day,Paul Whiteman,1922.0,pop
I'll Build a Stairway to Paradise,Carl Fenton,1922.0,pop
I'm an Indian,Fanny Brice,1922.0,pop
Crinoline Days,Paul Whiteman,1922.0,pop
Journey's End,Paul Whiteman,1922.0,pop
Quadra de Amor,indio,1922.0,pop
Chicago (That Toddlin' Town),Bar Harbor Society Orchestra,1922.0,pop
Aggravatin' Papa,Marion Harris,1922.0,pop
